,cataidGAMA,gama_z,logMstarGAMA,dellogm,neff
36788,5326928,0.2443,10.2462,0.1958,28.39
36789,5326931,0.2082,10.0198,0.0788,41.61
36790,5326946,0.0346,8.2521,0.1508,69.09
36791,5326953,0.1888,11.1265,0.0027,1.01
36792,5326959,0.2037,10.6475,0.0753,17.0
36793,5326961,0.0616,8.7165,0.1412,85.23
36794,5326964,0.2669,10.503,0.0802,39.42
36795,5326971,0.2207,10.4585,0.0754,9.78
36796,5326972,0.2196,10.8891,0.0558,3.27
36797,5326973,0.4217,11.4157,0.0729,2.77
36798,5326976,0.4215,11.0126,0.0868,18.74
36799,5326986,0.1051,10.2262,0.0236,3.11
36800,5326990,0.1659,10.2833,0.0777,14.75
36801,5326995,0.2027,10.6721,0.0474,6.65
36802,5326997,0.3198,10.8739,0.082,14.54
36803,5326999,0.0646,8.7166,0.1159,120.39
36804,5327005,0.267,11.0327,0.0494,5.28
36805,5327012,0.1863,9.8418,0.0811,80.17
36806,5327013,0.269,10.5655,0.0804,34.78
36807,5327028,0.1791,10.0604,0.1177,38.42
36808,5327036,0.1788,9.92,0.0813,75.68
36809,5327042,0.179,10.1695,0.0822,7.94
36810,5327049,0.1947,10.3242,0.0782,20.85
36811,5327058,0.2035,10.8377,0.0457,6.85
36812,5327061,0.1629,10.6258,0.0127,1.03
36813,5327062,0.2062,9.8876,0.0989,126.92
36814,5327063,0.4208,10.8858,0.0572,33.99
36815,5327066,0.236,9.9952,0.098,114.73
36816,5327070,0.2242,10.2929,0.0798,19.35
36817,5327074,0.2215,10.9353,0.0239,1.23
36818,5327077,0.0654,8.5449,0.1262,99.34
36819,5327097,0.2439,10.8289,0.1053,7.89
36820,5327099,0.1845,10.1629,0.2409,3.39
36821,5327100,0.1893,10.3857,0.0476,7.8
36822,5327109,0.1885,10.3738,0.0993,10.01
36823,5327118,0.1137,10.0971,0.0372,2.31
36824,5327125,0.2045,10.3901,0.0797,22.06
36825,5327129,0.3368,11.1562,0.0418,3.05
36826,5327148,0.0638,8.802,0.1264,68.61
36827,5327154,0.1862,10.3668,0.2051,2.22
36828,5327155,0.1763,10.4109,0.1778,5.83
36829,5327163,0.1881,10.6429,0.0799,1.05
36830,5327165,0.2357,10.4363,0.0921,36.18
36831,5327168,0.1955,10.8503,0.0424,6.52
36832,5327173,0.4183,11.3186,0.0558,4.53
36833,5327177,0.1961,10.6652,0.0413,4.65
36834,5327185,0.189,11.3317,0.0536,1.9
36835,5327202,0.3365,11.0498,0.0372,3.12
36836,5327204,0.332,10.1666,0.1654,2.45
36837,5327223,0.1041,10.16,0.0768,2.71
36838,5327230,0.187,10.4116,0.2494,3.47
36839,5327233,0.1064,9.9699,0.0475,1.3
36840,5327243,0.1861,10.7528,0.0322,1.19
36841,5327246,0.1082,9.3657,0.0971,85.81
36842,5327250,0.3384,10.8115,0.0565,8.06
36843,5327255,0.3124,10.4042,0.1036,13.38
36844,5327266,0.0625,9.8713,0.0202,3.08
36845,5327268,0.3995,11.1178,0.0451,3.1
36846,5327276,0.1078,10.7474,0.0015,1.0
36847,5327281,0.1889,10.4709,0.0726,13.77
36848,5327290,0.2031,10.8246,0.0372,5.4
36849,5327294,0.2686,10.4498,0.0646,59.32
36850,5327295,0.189,10.2685,0.0956,28.26
36851,5327308,0.1754,9.8162,0.1479,4.17
36852,5327315,0.089,9.8311,0.0707,2.31
36853,5327324,0.204,10.7742,0.0608,4.7
36854,5327328,0.1885,10.5156,0.0719,14.45
36855,5327330,0.1137,9.4258,0.2242,3.0
36856,5327334,0.2672,10.7466,0.0773,11.87
36857,5327346,0.0835,9.6678,0.1029,7.1
36858,5327350,1.1915,,,
36859,5327355,0.2219,10.3471,0.0711,20.83
36860,5327367,0.2685,10.9605,0.0148,1.04
36861,5327378,0.2203,11.1187,0.0883,2.11
36862,5327380,0.0626,9.5773,0.0031,1.15
36863,5327389,0.2491,10.4633,0.4007,16.24
36864,5327407,1.9587,,,
36865,5327419,0.2677,10.9714,0.0531,7.41
36866,5327429,0.1071,10.1297,0.0679,4.48
36867,5327430,0.1048,9.2613,0.1064,120.02
36868,5327440,0.1891,10.8271,0.051,3.28
36869,5327451,0.1752,10.047,0.4121,4.82
36870,5327467,0.2357,11.0186,0.0301,3.36
36871,5327468,0.5318,11.5588,0.0147,1.18
36872,5327471,0.0674,8.8233,0.1202,120.74
36873,5327476,0.1756,10.1659,0.3184,4.43
36874,5327478,0.267,11.0677,0.0066,1.0
36875,5327481,0.2674,10.9637,0.0578,3.75
36876,5327494,0.1757,10.39,0.0949,14.46
36877,5327495,0.5347,11.4053,0.0708,2.72
36878,5327500,0.1914,10.3224,0.0695,6.01
36879,5327501,0.2686,10.7556,0.0615,11.52
36880,5327505,0.2674,10.324,0.0825,43.82
36881,5327506,0.1923,9.7681,0.1178,39.11
36882,5327512,0.4275,10.7791,0.0629,16.41
36883,5327519,0.4013,10.8768,0.0564,30.19
36884,5327524,0.1449,10.653,0.0292,3.28
36885,5327526,0.6549,10.0471,0.0005,1.0
36886,5327528,0.0834,10.5725,0.0,1.0
36887,5327534,0.0644,10.1083,0.0019,1.01
36888,5327537,0.1909,10.2184,0.0831,14.78
36889,5327548,0.0836,9.4527,0.1118,21.86
36890,5327549,0.2657,10.9632,0.0515,23.66
36891,5327550,0.2073,10.325,0.0924,7.14
36892,5327551,0.1441,10.6914,0.0062,1.0
36893,5327554,0.204,10.2889,0.0802,42.29
36894,5327557,1.5829,,,
36895,5327560,0.0885,9.1193,0.1197,88.42
36896,5327563,0.0651,9.8629,0.0544,3.17
36897,5327564,0.2669,10.8968,0.0486,13.53
36898,5327569,1.3557,,,
36899,5327585,0.1758,10.7551,0.0731,5.67
36900,5327593,0.2673,10.5659,0.0782,63.62
36901,5327600,0.2378,10.6883,0.0492,3.11
36902,5327624,0.0652,9.0998,0.0873,29.0
36903,5327641,0.4559,11.2011,0.0526,7.77
36904,5327647,0.0657,10.4756,0.0,1.0
36905,5327652,0.3138,10.7673,0.0779,26.73
36906,5327658,0.4372,10.6952,0.0989,12.14
36907,5327659,0.3215,11.3533,0.0205,1.55
36908,5327662,0.1043,9.2104,0.1074,171.43
36909,5327674,0.222,10.6301,0.0577,3.94
36910,5327675,0.4196,11.2103,0.0514,4.29
36911,5327677,0.1447,9.4852,0.1004,201.27
36912,5327686,0.1076,9.8128,0.0822,2.79
36913,5327693,0.1042,10.0586,0.0668,5.61
36914,5327695,0.0834,9.2447,0.1082,39.28
36915,5327703,0.1749,10.2012,0.0997,19.75
36916,5327704,0.2221,10.6247,0.0541,12.23
36917,5327705,0.2348,10.5898,0.0618,4.67
36918,5327711,0.107,10.4924,0.0007,1.0
36919,5327718,0.3224,10.8481,0.0459,32.69
36920,5327722,0.1047,10.0026,0.1157,3.26
36921,5327728,0.4003,10.6167,0.0556,46.02
36922,5327737,3.4243,,,
36923,5327756,0.1812,10.6939,0.1168,2.47
36924,5327759,0.145,10.1135,0.1692,8.67
36925,5327760,0.2195,10.3576,0.0926,11.02
36926,5327772,0.2174,10.625,0.0692,12.14
36927,5327781,0.0634,10.7463,,1.0
36928,5327798,0.518,10.9813,0.0952,6.15
36929,5327803,0.2332,10.7755,0.0539,3.49
36930,5327807,0.4191,10.6938,0.1129,19.8
36931,5327830,0.207,10.2601,0.105,62.79
36932,5327831,0.105,10.4434,0.0016,1.0
36933,5327839,0.3215,10.3606,0.085,30.01
36934,5327841,0.1949,10.1497,0.1011,20.15
36935,5327856,0.223,10.5863,0.074,16.96
36936,5327865,0.179,10.5646,0.1644,3.07
36937,5327873,0.322,10.3727,0.07,117.6
36938,5327878,0.3072,10.1815,0.0836,81.57
36939,5327880,0.1886,9.8769,0.0815,83.44
36940,5327884,0.1793,10.1474,0.0916,18.66
36941,5327886,0.1792,10.3035,0.0846,15.57
36942,5327904,0.1896,11.1323,0.0109,1.53
36943,5327914,0.1785,10.5025,0.0997,5.99
36944,5327916,0.1904,10.2669,0.0786,8.11
36945,5327917,0.2456,10.8428,0.0991,2.92
36946,5327920,0.1902,11.1268,0.0203,2.59
36947,5327921,0.1568,10.075,0.129,17.81
36948,5327923,0.0671,10.1052,0.0018,1.0
36949,5327925,0.1658,10.8847,0.0007,1.0
36950,5327934,0.2445,10.5025,0.1462,25.16
36951,5327952,0.2206,10.3725,0.0758,12.12
36952,5327961,0.1906,10.2914,0.0678,3.14
36953,5327968,0.1901,10.1961,0.0978,32.18
36954,5327972,0.19,9.8397,0.0928,235.45
36955,5327977,0.1893,9.9879,0.0831,97.39
36956,5327984,0.2255,10.8448,0.0375,2.27
36957,5327986,0.1904,10.1715,0.1001,57.61
36958,5327991,0.1653,9.8721,0.087,96.34
36959,5327999,0.3383,10.8061,0.1023,16.35
36960,5328001,0.1659,11.0939,0.1029,1.23
36961,5328012,0.1658,10.0301,0.1253,31.04
36962,5328023,1.522,,,
36963,5328025,0.3388,10.6971,0.0772,43.91
36964,5328029,0.3206,11.0619,0.0414,5.6
36965,5328031,0.3214,10.9113,0.0446,15.02
36966,5328033,0.0622,9.1233,0.0326,1.0
36967,5328034,0.181,10.2835,0.0852,19.59
36968,5328035,0.0624,10.6105,0.0,1.0
36969,5328037,0.2134,9.9489,0.0938,115.25
36970,5328050,0.3208,10.9483,0.0812,12.84
36971,5328051,0.3359,10.7502,0.0744,23.4
36972,5328052,0.22,11.0433,0.0198,2.04
36973,5328069,0.3212,10.6698,0.0628,30.8
36974,5328075,0.2238,10.6371,0.0302,1.09
36975,5328092,0.1724,10.2758,0.2357,10.59
36976,5328093,0.0617,9.3757,0.1226,1.44
36977,5328094,0.0624,8.722,0.1312,120.91
36978,5328095,0.1725,10.5599,0.0265,3.07
36979,5328096,0.1652,10.2422,0.0896,3.19
36980,5328120,0.1889,10.2759,0.0714,7.73
36981,5328121,0.1904,9.9155,0.0954,51.59
36982,5328122,0.1651,9.848,0.1298,41.92
36983,5328127,1.8279,,,
36984,5328128,0.4236,11.507,0.0062,1.09
36985,5328131,0.2343,11.0884,0.0692,5.62
36986,5328142,0.2199,10.5987,0.0675,6.64
36987,5328149,0.1748,9.8197,0.1105,156.88
36988,5328168,0.3328,10.7453,0.0756,26.69
36989,5328169,0.3789,10.9357,0.0587,14.35
36990,5328174,0.4203,11.0816,0.0838,5.64
36991,5328184,0.2354,10.5686,0.0911,6.91
36992,5328185,0.1412,9.7608,0.4178,2.21
36993,5328189,0.4202,10.7984,0.071,5.7
36994,5328192,0.189,10.0343,0.1011,9.64
36995,5328193,0.1666,10.5754,0.2683,2.51
36996,5328194,0.383,11.1976,0.0313,5.43
36997,5328195,0.4252,11.0515,0.0761,8.3
36998,5328196,0.2685,10.6681,0.0659,32.96
36999,5328201,0.4018,10.7741,0.0684,37.49
37000,5328212,0.0889,9.1256,0.104,112.76
37001,5328215,0.5181,11.4792,0.0075,1.14
37002,5328216,0.1086,10.7485,0.0101,1.05
37003,5328218,0.1721,10.6387,0.0099,1.02
37004,5328223,0.2247,10.6547,0.098,6.86
37005,5328228,0.1885,10.1586,0.096,27.48
37006,5328231,0.1717,9.9928,0.0951,42.92
37007,5328236,0.2247,10.7618,0.0427,2.19
37008,5328239,0.2045,10.6843,0.0592,1.78
37009,5328240,0.1884,10.6882,0.0755,2.57
37010,5328243,0.245,10.6486,0.0538,1.79
37011,5328246,0.188,10.183,0.0935,41.76
37012,5328254,0.3147,11.1331,0.0382,1.8
37013,5328263,0.189,10.4626,0.1106,8.5
37014,5328264,0.2067,10.2075,0.0689,18.33
37015,5328275,0.2189,11.0453,0.0024,1.0
37016,5328288,0.5099,11.1904,0.0522,3.04
37017,5328292,0.1913,10.4452,0.0587,22.32
37018,5328296,0.219,10.8534,0.0315,6.96
37019,5328306,0.1701,10.0425,0.0956,9.85
37020,5328307,0.1638,10.8194,0.1494,1.06
37021,5328309,0.4225,10.7831,0.0579,20.57
37022,5328316,0.2192,10.332,0.0846,7.36
37023,5328325,0.1941,10.4707,0.0641,3.79
37024,5328326,0.2072,10.2043,0.0959,121.92
37025,5328331,0.1631,10.1486,0.1659,2.08
37026,5328338,0.2203,10.9255,0.0841,1.74
37027,5328345,0.1637,10.6458,0.0119,1.05
37028,5328346,0.1655,9.9799,0.0881,17.9
37029,5328349,0.1887,11.2448,0.0224,1.93
37030,5328352,1.5534,,,
37031,5328353,0.4005,11.26,0.018,1.3
37032,5328358,0.1043,9.3886,0.1353,23.35
37033,5328363,0.2454,10.6517,0.1216,3.68
37034,5328364,0.1654,10.3724,0.0803,7.86
37035,5328365,0.4239,10.8843,0.068,30.35
37036,5328368,0.1664,9.9474,0.111,34.91
37037,5328385,0.4023,11.5166,0.0334,1.64
37038,5328390,0.6034,11.6968,0.0279,1.23
37039,5328393,0.0617,8.4355,0.1309,85.81
37040,5328396,0.1893,10.7053,0.0661,5.1
37041,5328403,0.1641,10.8079,0.0053,1.01
37042,5328412,0.2243,10.9239,0.0225,4.22
37043,5328413,0.0629,10.1563,0.0047,1.0
37044,5328415,0.2083,10.6128,0.0644,8.72
37045,5328425,0.1985,10.075,0.0923,84.38
37046,5328430,0.165,9.9665,0.0984,17.98
37047,5328435,0.0621,9.827,0.0371,1.29
37048,5328436,0.1653,10.559,0.047,7.45
37049,5328438,0.1874,10.586,0.0499,10.71
37050,5328449,0.1701,10.9764,0.0144,1.04
37051,5328451,0.1869,10.464,0.0753,27.17
37052,5328453,0.2027,10.5648,0.0482,8.17
37053,5328457,0.3191,10.8896,0.0595,1.68
37054,5328459,0.0219,7.9059,0.1476,75.66
37055,5328460,0.189,10.4942,0.08,4.51
37056,5328461,0.2252,10.4179,0.084,42.4
37057,5328469,0.1656,9.8861,0.1124,72.7
37058,5328471,0.1647,10.0165,0.1177,46.59
37059,5328475,0.2071,11.0375,0.0379,2.16
37060,5328477,0.3147,10.508,0.0618,59.88
37061,5328480,0.1899,10.6433,0.1803,1.6
37062,5328482,0.0828,9.2821,0.0874,52.32
37063,5328486,0.0637,8.9586,0.1253,39.95
37064,5328491,0.1642,10.1014,0.4599,3.09
37065,5328498,0.4283,11.0831,0.0579,15.6
37066,5328499,0.5199,11.4105,0.0679,4.76
37067,5328509,0.1901,9.8957,0.0804,64.25
37068,5328519,0.1085,9.3944,0.1017,64.83
37069,5328524,0.1847,10.1972,0.0932,32.67
37070,5328529,0.165,10.1691,0.0732,3.17
37071,5328532,0.4265,10.7369,0.0609,25.17
37072,5328534,0.3827,10.9972,0.054,18.35
37073,5328538,2.25,,,
37074,5328547,0.1661,10.3033,0.0778,10.88
37075,5328561,0.4236,11.0289,0.0639,13.12
37076,5328566,0.1049,9.3857,0.1244,103.78
37077,5328569,0.0627,9.7417,0.0309,1.3
37078,5328578,0.1657,9.7959,0.1027,189.01
37079,5328585,0.4255,10.9256,0.0731,9.44
37080,5328587,0.1673,9.8135,0.1024,83.41
37081,5328588,0.3065,10.8,0.0701,17.17
37082,5328589,0.1897,10.1262,0.0974,45.31
37083,5328590,0.1896,9.8617,0.0994,114.76
37084,5328602,0.199,10.8367,0.0621,4.3
37085,5328614,0.4186,11.0142,0.0529,10.86
37086,5328616,0.1831,9.9057,0.1023,128.27
37087,5328619,0.0618,9.8443,0.0626,2.97
37088,5328628,0.4201,10.876,0.059,29.53
37089,5328640,0.1987,10.4744,0.0715,16.51
37090,5328641,0.4011,10.8821,0.0575,10.75
37091,5328644,0.2075,10.4432,0.1054,8.8
37092,5328648,0.0678,9.0605,0.0898,32.81
37093,5328649,0.1786,10.6029,0.0312,1.59
37094,5328655,0.1641,10.2309,0.0899,5.46
37095,5328659,0.2021,10.1005,0.0704,27.6
37096,5328663,0.088,9.5322,0.1067,19.97
37097,5328664,0.1699,9.6869,0.0804,1.01
37098,5328666,0.1649,9.7516,0.1005,182.98
37099,5328667,0.2026,10.6797,0.0362,2.07
37100,5328670,0.2039,10.6046,0.0532,6.01
37101,5328678,0.0537,8.9415,0.0934,30.34
37102,5328681,0.1142,9.8059,0.0844,21.66
37103,5328686,0.203,10.6717,0.052,10.36
37104,5328688,0.1898,10.3821,0.0863,22.28
37105,5328692,0.3995,10.7787,0.0532,27.63
37106,5328693,0.2076,10.3621,0.0985,29.71
37107,5328700,0.1907,10.6798,0.0578,3.92
37108,5328705,0.062,8.9391,0.1041,63.5
37109,5328716,0.2041,9.7577,0.1043,208.96
37110,5328721,0.22,10.4835,0.0791,30.63
37111,5328722,0.3149,10.9092,0.0903,10.81
37112,5328723,0.3085,10.6763,0.0713,41.99
37113,5328733,0.2043,10.0995,0.0789,84.57
37114,5328746,0.1793,10.0124,0.3925,3.13
37115,5328747,0.1744,10.3192,0.1486,4.39
37116,5328751,0.3825,11.0667,0.0708,7.38
37117,5328753,0.1702,10.4253,0.0906,3.59
37118,5328754,0.1659,10.665,0.0517,2.85
37119,5328756,0.3223,10.6722,0.0763,41.64
37120,5328760,0.0627,10.6589,0.0041,1.05
37121,5328767,0.0834,9.9623,0.0457,3.9
37122,5328770,2.0929,,,
37123,5328775,0.1186,10.2744,0.0379,4.8
37124,5328780,0.1879,10.2517,0.0801,25.42
37125,5328788,0.0633,9.6753,0.0275,1.06
37126,5328790,0.0888,9.2053,0.1066,76.34
37127,5328796,0.109,10.7314,0.0512,2.59
37128,5328799,0.2034,10.1381,0.1038,72.84
37129,5328804,0.1882,10.5981,0.0536,2.17
37130,5328805,0.2069,10.0393,0.0904,149.56
37131,5328806,0.1875,10.6407,0.015,1.79
37132,5328808,0.2036,10.3901,0.0861,13.54
37133,5328814,0.062,9.1276,0.123,28.94
37134,5328815,0.207,10.5428,0.0686,7.22
37135,5328817,0.1084,10.5435,0.0009,1.0
37136,5328818,0.2063,10.4452,0.0705,20.45
37137,5328825,0.4363,11.1296,0.0748,5.0
37138,5328834,0.1631,10.0238,0.1996,5.55
37139,5328838,0.0613,9.3829,0.3605,1.5
37140,5328846,0.2073,10.1849,0.1055,67.1
37141,5328848,0.1096,9.9398,0.0806,7.29
37142,5328853,0.371,10.9594,0.0519,25.17
37143,5328863,0.3785,10.633,0.0004,1.0
37144,5328867,0.1328,9.6931,0.133,105.71
37145,5328874,1.5308,,,
37146,5328875,0.2075,10.6495,0.0618,7.0
37147,5328876,0.0618,9.5474,0.0892,4.63
37148,5328879,0.1084,10.1906,0.0923,2.72
37149,5328884,0.2072,10.8187,0.0098,1.02
37150,5328886,0.1103,10.6225,0.0009,1.0
37151,5328890,0.1095,10.2697,0.0486,1.69
37152,5328904,0.2659,10.0973,0.0986,67.96
37153,5328909,0.1093,9.2448,0.099,43.56
37154,5328916,0.2066,9.9982,0.0954,118.15
37155,5328922,0.2508,10.0598,0.1098,84.37
37156,5328938,0.2045,10.6978,0.0189,1.19
37157,5328939,0.1632,10.7618,0.0103,1.22
37158,5328940,0.3498,10.8984,0.0666,14.42
37159,5328947,0.1911,10.1481,0.3377,1.21
37160,5328950,0.1837,10.8896,0.0222,3.69
37161,5328953,0.2688,10.7453,0.0445,5.18
37162,5328954,0.1079,10.3486,0.0052,1.11
37163,5328957,0.1092,10.4495,0.0046,1.08
37164,5328968,0.4178,10.9759,0.0598,15.91
37165,5328974,0.1094,10.1546,0.0874,8.7
37166,5328977,0.4588,11.0294,0.1102,2.39
37167,5328978,0.2061,11.0252,0.0461,2.66
37168,5328981,0.1094,10.1855,0.0097,1.58
37169,5328982,0.065,9.2418,0.0011,1.0
37170,5328993,0.1045,10.5916,0.0166,1.32
37171,5329000,0.191,10.4971,0.0871,6.28
37172,5329004,0.1626,10.2577,0.0951,10.41
37173,5329006,0.1953,11.0971,0.0427,1.32
37174,5329007,0.0624,10.3775,0.0083,1.0
37175,5329008,0.2877,10.7015,0.0585,21.86
37176,5329015,0.1894,9.9708,0.0821,61.71
37177,5329016,0.0655,8.9603,0.2133,5.97
37178,5329017,0.2027,10.5029,0.0506,14.54
37179,5329021,0.3709,11.0463,0.0516,22.35
37180,5329028,0.1083,10.8461,0.0005,1.0
37181,5329048,0.1408,10.2848,0.0877,2.75
37182,5329050,0.1894,10.8574,0.0318,2.85
37183,5329061,0.1098,9.2401,0.104,291.98
37184,5329065,0.1949,10.2788,0.0616,6.55
37185,5329074,0.1084,10.0556,0.0908,7.26
37186,5329087,0.2211,10.5679,0.0849,25.37
37187,5329097,0.3694,10.9267,0.0467,11.16
37188,5329098,0.0654,8.6817,0.1373,35.28
37189,5329099,0.2063,10.9016,0.0291,1.54
37190,5329104,0.2188,11.1831,0.0009,1.01
37191,5329110,0.1631,9.913,0.1438,46.66
37192,5329113,0.2189,10.4808,0.0836,39.35
37193,5329119,0.2189,10.4509,0.0696,11.72
37194,5329127,0.1909,10.488,0.051,8.12
37195,5329133,0.141,10.1871,0.0921,16.83
37196,5329140,0.1813,10.5355,0.1253,3.04
37197,5329143,0.1962,10.8497,0.0369,2.92
37198,5329145,0.2674,10.3251,0.086,105.41
37199,5329146,0.2339,11.3394,0.0034,1.01
37200,5329148,0.0656,9.0131,0.0911,35.25
37201,5329150,0.2042,10.0467,0.083,34.78
37202,5329152,0.165,10.7332,0.003,1.0
37203,5329153,0.1184,10.1797,0.1104,5.07
37204,5329154,0.1737,10.6683,0.0252,3.3
37205,5329161,0.2431,11.0764,0.076,5.62
37206,5329163,0.3736,10.452,0.0196,1.02
37207,5329165,0.0834,8.8096,0.1148,301.52
37208,5329167,0.1179,9.5083,0.0077,1.0
37209,5329172,0.1085,10.3945,0.0273,1.7
37210,5329174,0.1942,9.9886,0.1126,119.65
37211,5329177,0.1943,11.3268,0.027,1.78
37212,5329178,0.1706,10.0353,0.1082,20.48
37213,5329186,0.3389,11.2168,0.0967,6.34
37214,5329195,0.0653,9.0361,0.0943,73.73
37215,5329196,0.1171,9.796,0.0924,11.76
37216,5329198,0.1045,10.4198,0.036,3.03
37217,5329200,0.1199,10.361,0.051,2.74
37218,5329205,0.2189,10.4179,0.0828,2.4
37219,5329206,0.3161,11.0836,0.0307,5.74
37220,5329207,0.3398,10.9377,0.0494,28.79
37221,5329209,0.1973,10.3489,0.071,3.23
37222,5329211,0.1895,10.6431,0.1002,9.19
37223,5329212,0.4206,10.5134,0.1027,5.56
37224,5329214,0.1183,10.7646,0.0001,1.0
37225,5329220,0.2348,11.1115,0.0161,1.03
37226,5329224,0.2037,10.5451,0.057,12.38
37227,5329231,0.0745,9.4165,0.1623,23.77
37228,5329232,0.1651,10.165,0.0782,24.64
37229,5329243,0.1157,10.6316,0.021,1.0
37230,5329244,0.1178,9.6677,0.0978,26.68
37231,5329247,0.1647,10.4622,0.0641,8.62
37232,5329256,0.2063,11.2023,0.009,1.15
37233,5329258,0.2675,10.9271,0.2355,3.17
37234,5329259,0.2068,10.5179,0.093,11.26
37235,5329262,0.1951,10.7175,0.045,7.0
37236,5329270,0.1955,10.8933,0.0507,2.34
37237,5329272,0.165,10.3272,0.0778,8.91
37238,5329286,0.1192,10.0367,0.1109,6.23
37239,5329297,0.204,10.5196,0.0551,4.97
37240,5329302,0.1648,10.42,0.0758,8.46
37241,5329309,0.1168,10.1895,0.015,1.81
37242,5329312,0.1943,10.5752,0.0997,6.08
37243,5329325,0.1909,10.5451,0.1076,9.82
37244,5329332,0.2048,10.3343,0.0658,14.85
37245,5329333,0.1157,10.1636,0.0785,6.85
37246,5329336,0.3163,10.9336,0.0411,7.43
37247,5329347,0.0739,8.7838,0.1141,216.03
37248,5329352,0.3163,10.8996,0.093,2.33
37249,5329360,0.3587,10.8874,0.0533,8.17
37250,5329364,0.1834,10.4428,0.0498,7.27
37251,5329368,0.1457,10.5565,0.0365,1.85
37252,5329372,0.3074,10.09,0.1013,47.96
37253,5329374,0.297,10.9663,0.0397,6.95
37254,5329376,0.2038,11.1897,0.0,1.0
37255,5329383,0.4091,11.1716,0.0455,20.71
37256,5329386,0.3058,10.3772,0.0646,67.87
37257,5329401,0.1957,10.4393,0.0586,6.99
37258,5329402,0.3154,10.821,0.0622,6.73
37259,5329406,0.0741,9.7833,0.052,1.98
37260,5329416,0.9716,,,
37261,5329417,0.3765,11.2729,0.026,1.66
37262,5329419,0.1088,9.1682,0.1055,197.49
37263,5329422,0.3437,10.547,0.0689,76.63
37264,5329427,0.3142,10.8561,0.0584,31.58
37265,5329429,0.2062,10.0761,0.0921,66.11
37266,5329433,0.0891,10.2008,0.0048,1.0
37267,5329438,0.2912,10.5675,0.0784,26.11
37268,5329449,0.1159,9.0602,0.3671,5.81
37269,5329450,0.4093,10.7522,0.1269,8.08
37270,5329458,0.1836,10.543,0.1037,2.45
37271,5329461,0.1882,10.2025,0.0574,15.4
37272,5329462,0.3599,10.8388,0.0511,18.98
37273,5329466,0.0746,9.2945,0.1119,39.92
37274,5329469,0.2068,10.3973,0.1034,21.01
37275,5329477,0.1091,9.5012,0.2056,10.74
37276,5329480,0.3145,11.0966,0.0453,3.22
37277,5329484,0.1837,9.9986,0.0995,22.01
37278,5329485,0.1889,10.7247,0.0674,3.24
37279,5329486,0.12,10.8289,0.0076,1.73
37280,5329494,0.4,11.1018,0.0367,1.22
37281,5329495,0.1086,9.4304,0.1095,119.85
37282,5329501,0.1225,10.4946,0.0203,1.24
37283,5329506,0.4195,10.7404,0.0222,3.17
37284,5329508,0.3114,10.9265,0.0591,17.72
37285,5329512,0.2183,10.3089,0.097,64.74
37286,5329520,0.1323,10.6177,0.049,1.31
37287,5329522,0.3749,11.4824,0.0,1.0
37288,5329526,0.1934,10.4497,0.0891,23.61
37289,5329527,0.1228,9.6051,0.0816,61.89
37290,5329536,0.1941,10.612,0.0634,10.31
37291,5329544,0.1883,9.8617,0.0907,172.41
37292,5329552,0.2436,10.7643,0.0752,2.01
37293,5329553,0.2431,10.7088,0.0464,2.54
37294,5329555,0.1769,10.2,0.089,9.33
37295,5329559,0.1225,10.5866,0.0561,2.04
37296,5329560,0.1905,10.3797,0.0871,32.18
37297,5329561,0.193,10.2699,0.0735,38.14
37298,5329567,0.1178,10.5972,0.0066,1.1
37299,5329573,0.1185,11.0521,0.0,1.0
37300,5329578,0.3814,10.4736,0.0754,26.52
37301,5329581,0.2441,10.2388,0.5366,9.64
37302,5329583,0.2437,10.9205,0.1065,1.48
37303,5329587,0.1174,9.209,0.1831,8.94
37304,5329590,0.2492,10.6225,0.1216,3.34
37305,5329593,0.374,11.0889,0.1217,3.42
37306,5329594,0.3391,11.0569,0.019,1.32
37307,5329597,0.1909,10.4173,0.0787,14.25
37308,5329601,0.1166,11.2628,0.0,1.0
37309,5329603,0.376,10.7826,0.0737,11.14
37310,5329606,0.1195,9.6891,0.2532,7.82
37311,5329607,0.287,10.8318,0.0455,6.74
37312,5329610,0.1152,9.7997,0.0526,1.03
37313,5329613,0.316,10.5916,0.0696,62.47
37314,5329617,0.1192,9.4852,0.1076,144.94
37315,5329618,0.1161,10.3269,0.0262,1.43
37316,5329619,0.2344,10.0318,0.201,4.28
37317,5329621,0.1183,10.5322,0.0017,1.01
37318,5329625,0.1911,10.9767,0.015,1.01
37319,5329626,0.1165,9.4184,0.0956,124.36
37320,5329627,0.1179,9.5926,0.1572,64.46
37321,5329628,0.2466,10.9738,0.0592,6.68
37322,5329633,0.1169,10.6868,0.006,1.01
37323,5329638,0.1139,9.3249,0.0958,190.75
37324,5329645,0.1164,10.4622,0.03,1.22
37325,5329646,0.3776,10.7073,0.1194,5.71
37326,5329650,0.1931,10.7181,0.0434,7.41
37327,5329655,0.1182,9.813,0.1169,14.14
37328,5329657,0.1896,11.1468,0.0081,1.36
37329,5329659,0.2462,10.4504,0.2795,9.53
37330,5329661,0.3717,11.0915,0.0444,3.45
37331,5329663,0.2055,10.1865,0.1118,26.99
37332,5329667,0.2029,10.7246,0.0219,1.58
37333,5329668,0.3162,10.934,0.0647,27.35
37334,5329673,0.34,11.112,0.0692,7.33
37335,5329674,0.3729,10.7662,0.0988,2.95
