 # CATAID  RA   DEC Z_TONRY nQ  M_r  DistanceToEdge Completeness DistanceTo5nn SurfaceDensity SurfaceDensityErr SurfaceDensityFlag CountInCyl CountInCylErr CountInCylFlag AGEDenPar  AGEErr AGEScale AGEDenParFlag
   5188148  338.518550200000 -30.76482049999999902 0.11642     4 -999.900    3.50373  1.0000   16.595        0.026 -999.9000     2     0.000     0.0     0    0.540    4.583    1.000     0
   5188150  339.116922300000 -30.76573720000000023 0.11717     4 -999.900    0.85620  1.0000   14.066        0.434 -999.9000     2     0.000     0.0     1 -999.900 -999.900    1.600     1
   5188191  339.292364400000 -30.74500859999999847 0.02726     4 -999.900    0.50891  1.0000    7.286        1.229 -999.9000     2     0.000     0.0     1 -999.900 -999.900    1.600     1
   5188229  339.347914500000 -30.74617519999999971 0.02758     4 -999.900    0.61259  1.0000    7.299        0.848 -999.9000     2     0.000     0.0     1 -999.900 -999.900    1.600     1
   5188344  339.396018400000 -30.71775480000000158 0.11765     4 -999.900    2.91290  1.0000   11.973        0.038 -999.9000     2     0.000     0.0     0    3.126    6.557    2.000     0
   5188372  339.243975400000 -30.71376150000000038 0.12657     4 -999.900    1.92657  1.0000   12.896        0.086 -999.9000     2     0.000     0.0     0 -999.900 -999.900    1.000     1
   5188422  339.224156100000 -30.70251749999999902 0.11739     4 -999.900    1.64550  1.0000   12.604        0.118 -999.9000     2     0.000     0.0     0 -999.900 -999.900    1.800     1
   5188449  339.261946100000 -30.69370479999999901 0.11589     4 -999.900    1.89922  1.0000   10.060        0.088 -999.9000     2     0.000     0.0     0 -999.900 -999.900    2.000     1
   5188586  338.661973100000 -30.64885200000000154 0.11534     3 -999.900    2.44069  1.0000   12.874        0.053 -999.9000     2     0.000     0.0     0    0.860    5.196    1.200     0
   5188649  339.437342300000 -30.70671009999999868 0.11687     4 -999.900    3.19650  1.0000   11.851        0.031 -999.9000     2     0.000     0.0     0    4.904    6.856    3.000     0
   5188698  339.500033500000 -30.69021670000000057 0.11652     3 -999.900    3.64469  1.0000   11.412        0.024 -999.9000     2     0.000     0.0     0    4.651    6.856    2.600     0
   5188709  339.669129000000 -30.68455240000000117 0.10932     4 -999.900    4.58427  1.0000    6.099        0.015 -999.9000     2     0.000     0.0     0    0.077    2.449    1.000     0
   5188718  339.522989700000 -30.67504309999999990 0.11727     4 -999.900    3.83643  1.0000   11.522        0.022 -999.9000     2     0.000     0.0     0    4.385    6.557    2.800     0
   5188719  339.330920100000 -30.68282029999999949 0.11699     4 -999.900    2.42168  1.0000   12.668        0.054 -999.9000     2     0.000     0.0     0    4.455    6.782    2.600     0
   5188735  339.501730100000 -30.67858479999999943 0.11165     4 -999.900    3.50887  1.0000    7.350        0.026 -999.9000     2     0.000     0.0     0    0.474    2.828    1.000     0
   5188736  339.410127300000 -30.67814870000000127 0.11585     4 -999.900    2.97305  1.0000    9.263        0.036 -999.9000     2     0.000     0.0     0    3.838    6.856    2.200     0
   5188742  339.466265300000 -30.67664830000000009 0.11659     4 -999.900    3.40102  1.0000   11.688        0.028 -999.9000     2     0.000     0.0     0    5.021    6.928    3.000     0
   5188749  339.427638500000 -30.67570040000000020 0.12439     4 -999.900    3.32181  1.0000   11.430        0.029 -999.9000     2     0.000     0.0     0    0.612    2.449    1.400     0
   5188750  339.464249500000 -30.66952170000000066 0.11581     4 -999.900    3.36455  1.0000    9.000        0.028 -999.9000     2     0.000     0.0     0    3.770    6.928    2.200     0
   5188756  339.530620500000 -30.67137849999999943 0.11662     4 -999.900    3.87160  1.0000   11.495        0.021 -999.9000     2     0.000     0.0     0    4.590    6.856    2.600     0
   5188763  339.494642600000 -30.67257839999999902 0.11866     4 -999.900    3.67063  1.0000   11.665        0.024 -999.9000     2     0.000     0.0     0    0.151    3.000    1.000     0
   5188768  339.401952800000 -30.67129359999999849 0.12410     4 -999.900    3.11537  1.0000   11.607        0.033 -999.9000     2     0.000     0.0     0    0.563    2.646    1.400     0
   5188795  339.543560700000 -30.66142809999999841 0.11751     4 -999.900    3.99581  1.0000   11.672        0.020 -999.9000     2     0.000     0.0     0    3.298    6.633    2.000     0
   5188806  339.380878200000 -30.65148029999999935 0.11605     4 -999.900    2.76641  1.0000   11.106        0.042 -999.9000     2     0.000     0.0     0    4.120    6.856    2.200     0
   5188838  339.682990100000 -30.65117120000000028 0.16610     4 -999.900    7.01437  1.0000   13.716        0.006 -999.9000     2     0.000     0.0     0    0.279    2.000    1.200     0
   5188851  339.454774500000 -30.64717020000000147 0.11772     4 -999.900    3.34942  1.0000   11.950        0.028 -999.9000     2     0.000     0.0     0    3.104    6.481    2.000     0
   5188865  339.706704200000 -30.64162340000000029 0.17319     4 -999.900    7.55539  1.0000   11.537        0.006 -999.9000     2     0.000     0.0     0    0.008    1.000    1.000     0
   5188898  339.551034000000 -30.63278040000000146 0.04825     3 -999.900    1.69132  1.0000    8.806        0.111 -999.9000     2     0.000     0.0     0 -999.900 -999.900    1.200     1
   5188904  339.466441600000 -30.61759370000000047 0.11112     4 -999.900    3.24905  1.0000    7.024        0.030 -999.9000     2     0.000     0.0     0    0.289    2.828    1.000     0
   5188906  339.508834000000 -30.63191490000000172 0.11688     4 -999.900    3.72218  1.0000   11.845        0.023 -999.9000     2     0.000     0.0     0    4.897    6.856    3.000     0
   5188908  339.475036700000 -30.63141740000000013 0.11767     4 -999.900    3.49777  1.0000   11.916        0.026 -999.9000     2     0.000     0.0     0    3.181    6.557    2.000     0
   5188920  339.348400900000 -30.62383930000000021 0.08622     4 -999.900    1.89399  1.0000   21.236        0.089 -999.9000     2     0.000     0.0     0 -999.900 -999.900    1.400     1
   5188931  339.364277400000 -30.62238070000000079 0.11519     4 -999.900    2.62757  1.0000    9.294        0.046 -999.9000     2     0.000     0.0     0    2.100    6.708    1.800     0
   5188933  339.740905900000 -30.62273139999999927 0.14044     4 -999.900    6.32543  1.0000   16.917        0.008 -999.9000     2     0.000     0.0     0    0.003    1.000    1.000     0
   5188949  339.527156500000 -30.62256319999999832 0.11643     4 -999.900    3.84216  1.0000   11.386        0.022 -999.9000     2     0.000     0.0     0    4.607    6.856    2.600     0
   5188950  339.711443300000 -30.62102930000000001 0.16580     4 -999.900    7.29619  1.0000   13.682        0.006 -999.9000     2     0.000     0.0     0    0.284    2.000    1.200     0
   5188979  339.580250400000 -30.61624270000000081 0.11653     4 -999.900    4.23293  1.0000   11.644        0.018 -999.9000     2     0.000     0.0     0    4.324    6.708    2.600     0
   5188991  339.322666300000 -30.61332270000000122 0.12434     4 -999.900    2.50703  1.0000   12.332        0.051 -999.9000     2     0.000     0.0     0    0.517    2.828    1.400     0
   5188994  339.302366500000 -30.60990440000000135 0.10798     4 -999.900    2.04842  1.0000    7.963        0.076 -999.9000     2     0.000     0.0     0    0.377    3.742    1.000     0
   5189042  339.360059400000 -30.59771590000000074 0.11618     4 -999.900    2.61948  1.0000   11.304        0.046 -999.9000     2     0.000     0.0     0    4.471    6.856    2.600     0
   5189057  339.509837300000 -30.59974240000000023 0.11615     4 -999.900    3.70812  1.0000   10.215        0.023 -999.9000     2     0.000     0.0     0    4.466    6.782    2.600     0
   5189077  339.382902600000 -30.59646019999999922 0.16565     4 -999.900    3.92445  1.0000   15.774        0.021 -999.9000     2     0.000     0.0     0    0.097    1.732    1.000     0
   5189172  339.379288800000 -30.57874680000000112 0.11498     4 -999.900    2.73222  1.0000    9.398        0.043 -999.9000     2     0.000     0.0     0    1.448    5.568    1.600     0
   5189180  339.365262400000 -30.57327599999999990 0.10722     4 -999.900    2.45847  1.0000    7.851        0.053 -999.9000     2     0.000     0.0     0    0.823    3.606    1.200     0
   5189204  339.369446600000 -30.56748779999999854 0.11558     4 -999.900    2.67512  1.0000    9.559        0.044 -999.9000     2     0.000     0.0     0    3.264    6.856    2.200     0
   5189282  339.359420900000 -30.56136820000000043 0.11538     4 -999.900    2.59831  1.0000    9.632        0.047 -999.9000     2     0.000     0.0     0    2.386    6.708    1.800     0
   5189283  339.268508500000 -30.56137560000000164 0.11198     4 -999.900    1.88549  1.0000   10.332        0.090 -999.9000     2     0.000     0.0     0 -999.900 -999.900    1.800     1
   5189284  339.402487100000 -30.56125049999999987 0.17130     4 -999.900    4.26159  1.0000   14.732        0.018 -999.9000     2     0.000     0.0     0 -999.900 -999.900    1.000     2
   5189312  339.002798200000 -30.55641479999999888 0.10865     4 -999.900    0.01908  1.0000    9.776      874.209 -999.9000     2     0.000     0.0     1 -999.900 -999.900    1.000     1
   5189323  339.587120300000 -30.55001790000000028 0.11694     4 -999.900    4.30094  1.0000   11.964        0.017 -999.9000     2     0.000     0.0     0    3.717    6.633    2.200     0
   5189324  339.075489400000 -30.55537169999999847 0.11064     4 -999.900    0.52396  1.0000    9.578        1.159 -999.9000     2     0.000     0.0     1 -999.900 -999.900    1.000     1
   5189331  339.529230100000 -30.55179010000000162 0.11534     4 -999.900    3.82496  1.0000    8.721        0.022 -999.9000     2     0.000     0.0     0    2.270    6.325    1.800     0
   5189337  339.588308100000 -30.54942600000000041 0.11785     4 -999.900    4.34222  1.0000   12.050        0.017 -999.9000     2     0.000     0.0     0    1.864    6.083    1.600     0
   5189402  338.782442900000 -30.53897740000000027 0.10923     4 -999.900    1.49156  1.0000   11.164        0.143 -999.9000     2     0.000     0.0     0 -999.900 -999.900    1.400     1
   5189408  339.318628200000 -30.54121310000000022 0.12599     4 -999.900    2.50932  1.0000   12.802        0.051 -999.9000     2     0.000     0.0     0    0.272    2.449    1.200     0
   5189409  339.578255300000 -30.54204280000000082 0.10042     4 -999.900    3.65218  1.0000    8.731        0.024 -999.9000     2     0.000     0.0     0    0.014    1.414    1.000     0
   5189419  338.801338100000 -30.53099900000000133 0.10949     4 -999.900    1.36528  1.0000   11.090        0.171 -999.9000     2     0.000     0.0     0 -999.900 -999.900    1.400     1
   5189460  338.838904800000 -30.53284319999999852 0.05633     4 -999.900    0.57680  1.0000    9.354        0.957 -999.9000     2     0.000     0.0     1 -999.900 -999.900    1.000     1
   5189508  338.979442000000 -30.52642120000000148 0.16393     3 -999.900    0.20876  1.0000   18.824        7.304 -999.9000     2     0.000     0.0     1 -999.900 -999.900    1.200     1
   5189558  339.364851700000 -30.51813639999999950 0.11699     4 -999.900    2.67470  1.0000   12.860        0.044 -999.9000     2     0.000     0.0     0    3.751    6.708    2.200     0
   5189570  339.315229800000 -30.51623209999999986 0.12556     4 -999.900    2.47498  1.0000   12.887        0.052 -999.9000     2     0.000     0.0     0    0.263    3.000    1.200     0
   5189614  338.994026600000 -30.50965770000000177 0.16385     4 -999.900    0.06064  1.0000   18.861       86.566 -999.9000     2     0.000     0.0     1 -999.900 -999.900    1.200     1
   5189677  339.262310000000 -30.49925819999999987 0.08595     4 -999.900    1.42357  1.0000   22.258        0.157 -999.9000     2     0.000     0.0     0 -999.900 -999.900    1.400     1
   5189757  339.344927900000 -30.48473399999999955 0.17385     4 -999.900    3.70703  1.0000   15.927        0.023 -999.9000     2     0.000     0.0     0    0.008    1.000    1.000     0
   5189761  339.220613100000 -30.48423070000000124 0.11216     4 -999.900    1.55280  1.0000   11.717        0.132 -999.9000     2     0.000     0.0     0 -999.900 -999.900    1.800     1
   5189768  339.230187300000 -30.48288050000000027 0.11188     4 -999.900    1.61628  1.0000   10.939        0.122 -999.9000     2     0.000     0.0     0 -999.900 -999.900    1.800     1
   5189827  338.813644000000 -30.45675729999999959 0.04847     3 -999.900    0.57561  1.0000   11.159        0.961 -999.9000     2     0.000     0.0     1 -999.900 -999.900    1.200     1
   5189837  339.339489600000 -30.47026449999999897 0.10729     4 -999.900    2.28885  1.0000    8.601        0.061 -999.9000     2     0.000     0.0     0    1.099    4.472    1.600     0
   5189860  339.222219200000 -30.46470779999999934 0.11191     4 -999.900    1.56103  1.0000   11.081        0.131 -999.9000     2     0.000     0.0     0 -999.900 -999.900    1.800     1
   5189863  339.194361200000 -30.46396359999999959 0.11218     4 -999.900    1.36854  1.0000   11.951        0.170 -999.9000     2     0.000     0.0     0 -999.900 -999.900    1.800     1
   5189886  339.671481100000 -30.45936179999999993 0.08514     4 -999.900    2.86656  1.0000   21.270        0.039 -999.9000     2     0.000     0.0     0    0.684    4.000    1.000     0
   5189891  339.661144300000 -30.45251250000000098 0.05772     4 -999.900    1.92668  1.0000    8.615        0.086 -999.9000     2     0.000     0.0     0 -999.900 -999.900    1.000     1
   5189910  339.230665400000 -30.45318659999999866 0.08615     4 -999.900    1.25527  1.0000   22.475        0.202 -999.9000     2     0.000     0.0     0 -999.900 -999.900    1.400     1
   5189957  339.238138100000 -30.44487910000000142 0.11684     4 -999.900    1.74491  1.0000   13.936        0.105 -999.9000     2     0.000     0.0     0 -999.900 -999.900    1.200     1
   5190001  339.278739800000 -30.43001399999999990 0.10683     3 -999.900    1.87220  1.0000    9.060        0.091 -999.9000     2     0.000     0.0     0 -999.900 -999.900    1.800     1
   5190091  338.883529900000 -30.37541140000000084 0.14709     4 -999.900    1.06720  1.0000   18.324        0.279 -999.9000     2     0.000     0.0     0 -999.900 -999.900    1.000     1
