 # CATAID  RA   DEC Z_TONRY nQ  M_r  DistanceToEdge Completeness DistanceTo5nn SurfaceDensity SurfaceDensityErr SurfaceDensityFlag CountInCyl CountInCylErr CountInCylFlag AGEDenPar  AGEErr AGEScale AGEDenParFlag
   1086859   34.444433000000  -5.29893500000000017 0.13885     4  -21.196    7.04315  1.0000    3.512        0.129    0.0124     0     2.000     1.4     0    0.557    3.742    1.200     0
   1086862   34.603538000000  -5.29741999999999980 0.17343     4  -21.287    8.74159  1.0000    7.555        0.028    0.0024     0     0.000     0.0     0    0.073    1.732    1.000     0
   1086935   34.432486000000  -5.29567399999999999 0.03122     4  -18.898    1.63199  1.0000    2.411        0.120 -999.9000     2     1.000     1.0     0 -999.900 -999.900    1.200     1
   1086960   34.970963000000  -5.30666100000000007 0.07263     3  -21.278    3.70191  1.0000    4.508        0.023 -999.9000     2     0.000     0.0     0    0.364    2.646    1.200     0
   1086961   34.310679000000  -5.29275800000000007 0.12696     4 -999.900    6.51540  1.0000    4.076        0.096    0.0292     0     0.000     0.0     0    0.614    3.000    1.400     0
   1087029   34.884551000000  -5.28464400000000012 0.16371     4  -20.900    8.42198  1.0000    3.993        0.100    0.0006     0     1.000     1.0     0    0.017    1.732    1.000     0
   1087035   34.292681000000  -5.28632599999999986 0.05282     4  -18.643    2.78383  1.0000    3.011        0.041 -999.9000     2     1.000     1.0     0    0.413    2.236    1.200     0
   1087052   34.884952000000  -5.28275999999999968 0.16548     4  -20.570    8.53167  1.0000    4.014        0.099    0.0016     0     1.000     1.0     0    0.197    2.236    1.000     0
   1087109   34.432614000000  -5.29781800000000036 0.03142     4  -20.071    1.63736  1.0000    2.468        0.119 -999.9000     2     0.000     0.0     0 -999.900 -999.900    1.000     1
   1087802   34.665392000000  -5.22926800000000025 0.09391     4  -19.079    5.29389  1.0000    3.560        0.126    0.0094     0     1.000     1.0     0    0.169    1.000    1.200     0
   1087811   34.837525000000  -5.22790399999999966 0.13632     4  -19.620    7.62002  1.0000    3.511        0.129    0.0055     0     1.000     1.0     0    0.218    2.646    1.000     0
   1087816   34.027701000000  -5.23221399999999992 0.17803     4 -999.900    9.79543  1.0000    4.116        0.094    0.0077     0     1.000     1.0     0    0.234    2.236    1.200     0
   1087855   34.804043000000  -5.22473100000000024 0.17764     4  -20.290    9.86988  1.0000    8.761        0.021    0.0019     0     0.000     0.0     0    0.078    1.414    1.000     0
   1089057   34.073010000000  -5.14708100000000002 0.14344     4  -21.641    8.84204  1.0000    0.941        1.798    0.0829     0     7.000     2.6     0    1.540    4.243    2.200     0
   1089098   34.409263000000  -5.14011100000000010 0.12693     4  -21.121    7.91989  1.0000    5.274        0.057    0.0019     0     0.000     0.0     0    0.413    2.828    1.200     0
   1089144   34.322119000000  -5.13565299999999958 0.14081     4  -19.801    8.80164  1.0000    2.100        0.361    0.0325     0     0.000     0.0     0    0.129    2.828    1.000     0
   1089156   34.378415000000  -5.13252699999999962 0.14014     4 -999.900    8.79297  1.0000    2.640        0.228    0.0092     0     0.000     0.0     0    0.123    3.317    1.000     0
   1089190   34.370706000000  -5.14073199999999986 0.04284     4  -20.139    2.72468  1.0000    1.749        0.520    0.0056     0     1.000     1.0     0    0.536    5.196    1.000     0
   1089563   34.132737000000  -5.10719899999999960 0.14392     4  -20.762    9.28541  1.0000    0.594        4.506    0.1959     0     6.000     2.4     0    1.220    3.317    1.400     0
   1089836   34.111743000000  -5.08833300000000044 0.14348     4  -20.805    9.45364  1.0000    0.689        3.351    5.6853     0     6.000     2.4     0    1.598    4.123    2.400     0
   1089910   34.843973000000  -5.07935200000000009 0.07805     4  -18.968    5.27513  1.0000    3.878        0.106    0.0101     0     0.000     0.0     0 -999.900 -999.900    1.000     2
   1089930   34.137081000000  -5.07971000000000039 0.14376     4  -20.563    9.56104  1.0000    0.862        2.143    3.5071     0     6.000     2.4     0    1.478    3.873    2.000     0
   1089981   34.121177000000  -5.08598999999999979 0.14336     4  -22.084    9.47030  1.0000    0.736        2.936    5.4127     0     6.000     2.4     0    1.534    4.123    2.200     0
   1090005   34.305165000000  -5.08017499999999966 0.04413     4  -18.414    3.00347  1.0000    1.351        0.873    0.0744     0     2.000     1.4     0    0.171    2.646    1.000     0
   1090147   34.245842000000  -5.06449000000000016 0.02550     4  -16.411    1.77288  1.0000    5.863        0.101 -999.9000     2     0.000     0.0     0 -999.900 -999.900    1.000     1
   1090178   34.099423000000  -5.06354599999999966 0.14413     4  -19.543    9.75306  1.0000    0.571        4.880    1.0780     0     7.000     2.6     0    1.171    3.606    1.400     0
   1090188   34.106694000000  -5.06042199999999998 0.14343     4  -20.134    9.73977  1.0000    0.963        1.715    1.2132     0     6.000     2.4     0    1.512    4.123    2.200     0
   1090247   34.259078000000  -5.06412599999999991 0.02559     4  -18.224    1.77974  1.0000    5.858        0.100 -999.9000     2     0.000     0.0     0 -999.900 -999.900    1.000     1
   1090375   34.780084000000  -5.04605000000000015 0.17318     4  -20.138   11.85293  1.0000    8.471        0.022    0.0022     0     0.000     0.0     0    0.050    1.732    1.000     0
   1090448   34.123235000000  -5.04269999999999996 0.15066     4  -19.985   10.40562  1.0000    6.457        0.038    0.0341     0     2.000     1.4     0    0.526    2.236    1.200     0
   1090499   34.471354000000  -5.04515899999999995 0.12748     4 -999.900    8.83138  1.0000    5.147        0.060    0.0051     0     0.000     0.0     0    0.179    2.449    1.000     0
   1090648   34.714313000000  -5.03185199999999977 0.10151     4  -20.753    7.17458  1.0000    4.002        0.099    0.0075     0     0.000     0.0     0    0.430    3.162    1.000     0
   1090733   34.782953000000  -5.04740099999999980 0.05764     4  -21.141    4.05055  1.0000    4.065        0.019 -999.9000     2     0.000     0.0     0    0.058    1.732    1.000     0
   1090752   34.285637000000  -5.01892899999999997 0.09751     4  -18.453    6.99093  1.0000    1.703        0.549    0.0305     0     3.000     1.7     0    1.115    4.359    1.600     0
   1090921   34.081088000000  -5.00953900000000019 0.15044     4  -20.577   10.75088  1.0000    6.410        0.039    0.0027     0     1.000     1.0     0    0.253    1.732    1.000     0
   1091057   34.657818000000  -4.99849799999999966 0.04324     4  -17.481    3.20532  1.0000    1.948        0.419    0.0104     0     1.000     1.0     0    0.717    5.292    1.400     0
   1091169   34.097727000000  -4.99450799999999973 0.15078     4  -19.765   10.93778  1.0000    5.667        0.050    0.0506     0     2.000     1.4     0    0.634    2.236    1.600     0
   1091257   34.093396000000  -4.99165599999999987 0.15119     4  -21.562   10.99750  1.0000    6.021        0.044    0.0021     0     1.000     1.0     0    0.317    2.000    1.200     0
   1091314   34.254563000000  -4.98406500000000019 0.14603     3  -20.273   10.71543  1.0000    1.766        0.510    0.0472     0     2.000     1.4     0    0.066    1.414    1.000     0
   1091493   34.277501000000  -4.97619499999999970 0.14496     4  -20.928   10.72220  1.0000    1.995        0.400    0.0388     0     2.000     1.4     0    0.293    3.000    1.200     0
   1091674   34.257991000000  -4.96558499999999992 0.14517     4  -21.165   10.84841  1.0000    1.907        0.438    0.0362     0     2.000     1.4     0    0.283    2.236    1.200     0
   1091758   34.978168000000  -4.95603200000000044 0.08524     4  -18.430    6.52214  1.0000    2.877        0.192    0.0108     0     0.000     0.0     0    0.141    2.449    1.000     0
   1091766   34.973579000000  -4.95177599999999973 0.03271     4  -16.804    2.54358  1.0000    2.067        0.372    0.0197     0     1.000     1.0     0    0.670    3.000    1.200     0
   1091975   34.974139000000  -4.95287300000000030 0.03293     4  -19.372    2.55786  1.0000    2.084        0.366    0.0194     0     1.000     1.0     0    0.716    3.162    1.600     0
   1091999   34.250716000000  -4.94249399999999994 0.09688     4  -21.102    7.48800  1.0000    2.342        0.290    0.0953     0     2.000     1.4     0    1.097    4.000    1.200     0
   1092043   34.269918000000  -4.93962500000000038 0.09641     4  -20.235    7.47278  1.0000    2.454        0.264    0.1559     0     2.000     1.4     0    0.776    3.742    1.200     0
   1092121   34.306119000000  -4.92973600000000012 0.09779     3  -18.785    7.64788  1.0000    1.242        1.032    0.1420     0     4.000     2.0     0    0.855    4.359    1.400     0
   1092173   34.875900000000  -4.93270699999999973 0.13689     4  -21.413   10.57590  1.0000    2.706        0.217    0.0146     0     1.000     1.0     0    0.241    2.646    1.000     0
   1092231   34.493725000000  -4.92196500000000015 0.09761     4  -18.605    7.68981  1.0000    1.596        0.625    0.0654     0     2.000     1.4     0    1.047    4.472    1.600     0
   1092286   34.076528000000  -4.91690299999999958 0.15089     4  -19.719   11.79019  1.0000    4.952        0.065    0.0544     0     1.000     1.0     0    0.597    2.449    1.400     0
   1092388   34.420249000000  -4.91235800000000022 0.13715     4  -20.642   10.79746  1.0000    2.305        0.300    0.0196     0     0.000     0.0     0    0.143    2.236    1.000     0
   1092474   34.328731000000  -4.90390899999999963 0.09749     4  -18.807    7.80900  1.0000    1.025        1.515    0.3016     0     4.000     2.0     0    1.229    4.243    1.600     0
   1092488   34.550348000000  -4.91101499999999991 0.13665     4  -21.384   10.77289  1.0000    2.766        0.208    0.0728     0     1.000     1.0     0    0.166    2.000    1.000     0
   1092534   34.311132000000  -4.91995200000000033 0.09739     5  -22.309    7.68698  1.0000    2.364        0.285    0.3159     0     3.000     1.7     0    1.031    4.243    1.400     0
   1092554   34.824935000000  -4.89801000000000020 0.08312     4  -18.634    6.71669  1.0000    3.180        0.157    0.0110     0     0.000     0.0     0    0.306    4.359    1.000     0
   1092637   34.122094000000  -4.89812799999999982 0.16613     4  -21.126   13.15660  1.0000    5.434        0.054    0.0084     0     0.000     0.0     0    0.207    2.236    1.000     0
   1092677   34.479007000000  -4.89346899999999962 0.16608     4  -20.392   13.20815  1.0000    3.653        0.119    0.0008     0     0.000     0.0     0    0.184    1.732    1.200     0
   1092765   34.789511000000  -4.89436099999999996 0.16411     5  -22.470   13.04783  1.0000    3.207        0.155    0.0185     0     1.000     1.0     0    0.162    3.000    1.000     0
   1092778   34.095234000000  -4.88711599999999979 0.10283     4 -999.900    8.35240  1.0000    4.894        0.066    0.0051     0     0.000     0.0     0 -999.900 -999.900    1.000     2
   1092784   34.036014000000  -4.88495900000000027 0.15107     4  -19.973   12.15179  1.0000    4.826        0.068    0.0320     0     0.000     0.0     0    0.553    2.449    1.400     0
   1092813   34.098796000000  -4.88482400000000005 0.15101     4 -999.900   12.14870  1.0000    4.542        0.077    0.0293     0     0.000     0.0     0    0.347    2.449    1.200     0
   1092941   34.833322000000  -4.87600500000000014 0.09743     4  -20.851    8.00287  1.0000    3.219        0.154    0.0032     0     0.000     0.0     0    0.548    4.000    1.000     0
   1092950   34.436550000000  -4.87708899999999979 0.17346     4  -21.822   13.97410  1.0000    8.701        0.021    0.0007     0     0.000     0.0     0    0.014    1.414    1.000     0
   1092968   34.333905000000  -4.87096100000000032 0.01133     4  -14.111    0.95338  1.0000    1.053        0.350 -999.9000     2     0.000     0.0     1 -999.900 -999.900    1.000     1
   1092997   34.435674000000  -4.88185599999999997 0.09726     5  -21.763    7.94791  1.0000    1.441        0.766    0.0485     0     2.000     1.4     0    1.103    4.359    1.600     0
   1093277   34.512068000000  -4.85533699999999957 0.09805     4  -19.947    8.13418  1.0000    1.831        0.475    0.0429     0     3.000     1.7     0    0.321    3.606    1.000     0
   1093353   34.309376000000  -4.84601599999999966 0.04219     4  -16.921    3.51674  1.0000    1.207        1.092    0.0989     0     3.000     1.7     0    2.213    6.481    1.800     0
   1093378   34.466953000000  -4.86237600000000025 0.09747     4  -22.042    8.10345  1.0000    1.637        0.594    0.0149     0     1.000     1.0     0    0.931    4.359    1.400     0
   1093413   34.948952000000  -4.85831799999999969 0.04295     4  -19.559    3.61854  1.0000    1.927        0.429    0.0166     0     0.000     0.0     0    0.594    4.899    1.000     0
   1093503   34.700407000000  -4.84097899999999992 0.08306     3  -18.628    6.82741  1.0000    3.740        0.114    0.0104     0     0.000     0.0     0    0.179    4.243    1.000     0
   1093565   34.886110000000  -4.83384000000000036 0.13979     4  -19.565   11.26282  1.0000    1.974        0.408    0.0063     0     0.000     0.0     0    0.288    3.317    1.000     0
   1093730   34.558499000000  -4.82891899999999996 0.03112     4  -18.312    2.56131  1.0000    1.363        0.857    0.0841     0     0.000     0.0     0    0.364    2.449    1.200     0
   1093778   34.459893000000  -4.82796299999999956 0.04177     4  -18.453    3.42645  1.0000    1.662        0.576    0.2229     0     2.000     1.4     0    2.217    6.557    1.800     0
   1093982   34.946556000000  -4.80855700000000041 0.03067     4 -999.900    2.47790  1.0000    1.728        0.533    0.0294     0     1.000     1.0     0    0.060    1.732    1.000     0
   1094089   34.106973000000  -4.80433399999999988 0.09677     4  -19.809    7.66922  1.0000    1.495        0.712    0.0348     0     0.000     0.0     0    1.550    4.359    2.000     0
   1094107   34.090935000000  -4.79810900000000018 0.15151     4  -19.647   11.78227  1.0000    3.929        0.103    0.0057     0     1.000     1.0     0    0.470    4.123    1.200     0
   1094114   34.775345000000  -4.79706700000000019 0.16411     4  -20.075   12.71059  1.0000    2.570        0.241    0.0092     0     0.000     0.0     0    0.481    3.000    1.200     0
